account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_charges,total_calls,total_minutes,charge_per_minute,avg_charge_per_minute,frac_intl_calls,day_minutes_to_charges,eve_minutes_to_charges,night_minutes_to_charges,intl_minutes_to_charges,day_calls_to_minutes,eve_calls_to_minutes,night_calls_to_minutes,intl_calls_to_minutes
122.0,0.0,0.0,0.0,54.079,62.0,9.1942,180.8,89.0,15.37,251.6,58.0,11.32,12.7,2.0,3.43,1.0,no,39.3142,211.0,499.17900000000003,0.07875772017652985,0.07875772017652985,0.009478672985781991,5.881860303234648,11.763175016265453,22.22614840989399,3.702623906705539,1.1464709036779526,0.49225663716814155,0.2305246422893482,0.15748031496062992
131.0,0.0,1.0,24.0,135.9,60.0,23.1,233.2,78.0,19.82,210.6,121.0,9.48,9.4,4.0,2.54,1.0,no,54.940000000000005,263.0,589.1,0.09326090646749279,0.09326090646749279,0.015209125475285171,5.883116883116883,11.765893037336024,22.21518987341772,3.7007874015748032,0.44150110375275936,0.3344768439108062,0.5745489078822412,0.425531914893617
133.0,1.0,0.0,0.0,127.3,108.0,21.64,251.3,81.0,21.36,135.0,88.0,6.08,10.3,3.0,2.78,1.0,no,51.86,280.0,523.9,0.09898835655659477,0.09898835655659477,0.010714285714285714,5.882624768946395,11.76498127340824,22.20394736842105,3.705035971223022,0.8483896307934015,0.32232391563867885,0.6518518518518519,0.2912621359223301
114.0,0.0,0.0,0.0,172.0,145.0,29.24,276.4,101.0,23.49,193.7,100.0,8.72,10.1,9.0,2.73,1.0,no,64.17999999999999,355.0,652.1999999999999,0.09840539711744864,0.09840539711744864,0.02535211267605634,5.882352941176471,11.766709237973606,22.213302752293576,3.6996336996336994,0.8430232558139535,0.36541244573082493,0.5162622612287042,0.8910891089108911
112.0,0.0,0.0,0.0,272.5,119.0,46.33,226.1,94.0,19.22,159.1,94.0,7.16,16.4,5.0,4.43,3.0,yes,77.13999999999999,312.0,674.1,0.11443406022845273,0.11443406022845273,0.016025641025641024,5.88171810921649,11.76378772112383,22.22067039106145,3.7020316027088036,0.43669724770642204,0.4157452454666077,0.590823381521056,0.30487804878048785
117.0,0.0,0.0,0.0,191.1,93.0,32.49,282.8,56.0,24.04,84.8,118.0,3.82,12.0,4.0,3.24,2.0,no,63.59,271.0,570.6999999999999,0.11142456632206064,0.11142456632206064,0.014760147601476014,5.8818097876269615,11.763727121464226,22.198952879581153,3.7037037037037033,0.48665620094191525,0.198019801980198,1.3915094339622642,0.3333333333333333
97.0,0.0,0.0,0.0,215.3,58.0,36.6,242.4,91.0,20.6,279.8,105.0,12.59,12.1,9.0,3.27,0.0,no,73.06,263.0,749.6,0.09746531483457845,0.09746531483457845,0.034220532319391636,5.882513661202186,11.766990291262136,22.223987291501192,3.7003058103975532,0.26939154667905246,0.37541254125412543,0.3752680486061472,0.7438016528925621
50.0,0.0,0.0,0.0,301.7,82.0,51.29,167.1,118.0,14.2,79.3,89.0,3.57,10.5,6.0,2.84,1.0,no,71.89999999999999,295.0,558.5999999999999,0.12871464375223773,0.12871464375223773,0.020338983050847456,5.882238253070774,11.767605633802818,22.212885154061624,3.6971830985915495,0.2717931720251906,0.7061639736684621,1.1223203026481716,0.5714285714285714
94.0,0.0,0.0,0.0,85.9,113.0,14.6,226.7,91.0,19.27,279.6,110.0,12.58,15.6,13.0,4.21,0.0,no,50.66,327.0,607.8000000000001,0.08334978611385323,0.08334978611385323,0.039755351681957186,5.883561643835617,11.764400622729632,22.225755166931638,3.705463182897862,1.3154831199068684,0.4014115571239524,0.39341917024320455,0.8333333333333334
77.0,0.0,0.0,0.0,67.7,68.0,11.51,195.7,86.0,16.63,236.5,137.0,10.64,12.0,2.0,3.24,1.0,no,42.02,293.0,511.9,0.08208634498925572,0.08208634498925572,0.006825938566552901,5.881841876629019,11.767889356584487,22.227443609022554,3.7037037037037033,1.0044313146233381,0.4394481349003577,0.5792811839323467,0.16666666666666666
166.0,0.0,0.0,0.0,274.3,110.0,46.63,77.1,109.0,6.55,246.1,119.0,11.07,10.9,5.0,2.94,0.0,no,67.19,343.0,608.4,0.11043721236028928,0.11043721236028928,0.014577259475218658,5.882479090714132,11.770992366412214,22.231255645889792,3.7074829931972793,0.4010207801676996,1.4137483787289236,0.48354327509142625,0.4587155963302752
119.0,0.0,0.0,0.0,222.8,122.0,37.88,163.2,107.0,13.87,160.6,112.0,7.23,11.2,6.0,3.02,1.0,no,62.00000000000001,347.0,557.8000000000001,0.11115095016134816,0.11115095016134816,0.01729106628242075,5.881731784582893,11.766402307137707,22.213001383125864,3.7086092715231787,0.5475763016157988,0.6556372549019608,0.6973848069738481,0.5357142857142857
155.0,0.0,0.0,0.0,165.4,108.0,28.12,183.7,103.0,15.61,80.2,108.0,3.61,8.9,4.0,2.4,3.0,no,49.74,323.0,438.2,0.11350981287083524,0.11350981287083524,0.01238390092879257,5.881934566145093,11.76809737347854,22.21606648199446,3.7083333333333335,0.652962515114873,0.5606967882416984,1.346633416458853,0.449438202247191
97.0,0.0,1.0,28.0,202.3,97.0,34.39,77.1,84.0,6.55,257.6,64.0,11.59,6.7,3.0,1.81,1.0,no,54.34,248.0,543.7,0.09994482251241493,0.09994482251241493,0.012096774193548387,5.882523989531841,11.770992366412214,22.2260569456428,3.701657458563536,0.4794859120118635,1.0894941634241246,0.24844720496894407,0.44776119402985076
63.0,0.0,1.0,25.0,190.0,137.0,32.3,116.6,76.0,9.91,141.5,110.0,6.37,12.2,2.0,3.29,1.0,no,51.86999999999999,325.0,460.3,0.11268737779708883,0.11268737779708883,0.006153846153846154,5.882352941176471,11.765893037336024,22.213500784929355,3.708206686930091,0.7210526315789474,0.6518010291595198,0.7773851590106007,0.1639344262295082
78.0,0.0,0.0,0.0,103.5,115.0,17.6,117.9,102.0,10.02,201.0,94.0,9.05,12.0,3.0,3.24,4.0,yes,39.910000000000004,314.0,434.4,0.09187384898710867,0.09187384898710867,0.009554140127388535,5.8806818181818175,11.766467065868264,22.209944751381215,3.7037037037037033,1.1111111111111112,0.8651399491094147,0.46766169154228854,0.25
119.0,0.0,1.0,26.0,161.3,97.0,27.42,250.3,110.0,21.28,142.4,92.0,6.41,6.6,8.0,1.78,1.0,no,56.89,307.0,560.6,0.10148055654655726,0.10148055654655726,0.026058631921824105,5.88256746900073,11.762218045112782,22.215288611544462,3.7078651685393256,0.6013639181649101,0.4394726328405913,0.6460674157303371,1.2121212121212122
110.0,0.0,1.0,38.0,236.3,102.0,40.17,195.9,112.0,16.65,183.5,82.0,8.26,9.7,6.0,2.62,1.0,no,67.7,302.0,625.4000000000001,0.10825071953949471,0.10825071953949471,0.019867549668874173,5.882499377645009,11.765765765765767,22.215496368038743,3.7022900763358773,0.4316546762589928,0.5717202654415517,0.44686648501362397,0.6185567010309279
155.0,0.0,0.0,0.0,190.3,123.0,32.35,301.3,96.0,25.61,214.6,134.0,9.66,8.0,3.0,2.16,1.0,no,69.78,356.0,714.2,0.09770372444693362,0.09770372444693362,0.008426966292134831,5.882534775888717,11.764935572042171,22.215320910973084,3.7037037037037033,0.6463478717813977,0.31861931629605045,0.6244175209692451,0.375
142.0,0.0,0.0,0.0,84.8,95.0,14.42,136.7,63.0,11.62,250.5,148.0,11.27,14.2,6.0,3.83,2.0,no,41.14,312.0,486.2,0.08461538461538462,0.08461538461538462,0.019230769230769232,5.880721220527046,11.764199655765921,22.227151730257322,3.7075718015665795,1.1202830188679245,0.46086320409656184,0.590818363273453,0.4225352112676057
109.0,1.0,1.0,36.0,244.2,147.0,41.51,199.7,65.0,16.97,144.4,109.0,6.5,15.4,3.0,4.16,2.0,yes,69.13999999999999,324.0,603.6999999999999,0.11452708298823919,0.11452708298823919,0.009259259259259259,5.8829197783666585,11.767825574543313,22.215384615384615,3.701923076923077,0.601965601965602,0.3254882323485228,0.7548476454293629,0.19480519480519481
90.0,0.0,0.0,0.0,54.079,80.0,9.1942,155.3,105.0,13.2,175.0,111.0,7.88,14.2,5.0,3.83,3.0,no,34.1042,301.0,398.579,0.08556446777175918,0.08556446777175918,0.016611295681063124,5.881860303234648,11.765151515151517,22.20812182741117,3.7075718015665795,1.479317295068326,0.6761107533805537,0.6342857142857142,0.35211267605633806
88.0,0.0,0.0,0.0,215.6,115.0,36.65,216.2,85.0,18.38,171.3,65.0,7.71,11.8,1.0,3.19,3.0,no,65.93,266.0,614.8999999999999,0.10722068629045377,0.10722068629045377,0.0037593984962406013,5.882673942701228,11.76278563656148,22.217898832684828,3.699059561128527,0.5333951762523191,0.393154486586494,0.37945125510799765,0.0847457627118644
91.0,0.0,0.0,0.0,147.2,121.0,25.02,175.2,87.0,14.89,136.3,80.0,6.13,13.3,3.0,3.59,2.0,no,49.629999999999995,291.0,472.0,0.10514830508474575,0.10514830508474575,0.010309278350515464,5.883293365307753,11.766286098052383,22.234910277324634,3.7047353760445687,0.8220108695652174,0.49657534246575347,0.5869405722670579,0.22556390977443608
97.0,0.0,0.0,0.0,239.8,125.0,40.77,214.8,111.0,18.26,143.3,81.0,6.45,8.7,5.0,2.35,2.0,no,67.83,322.0,606.6000000000001,0.11181998021760631,0.11181998021760631,0.015527950310559006,5.881775815550649,11.76341730558598,22.217054263565892,3.7021276595744674,0.5212677231025855,0.5167597765363128,0.5652477320307048,0.574712643678161
50.0,1.0,0.0,0.0,99.6,108.0,16.93,308.7,102.0,26.24,161.2,62.0,7.25,13.7,6.0,3.7,2.0,yes,54.120000000000005,278.0,583.2,0.09279835390946502,0.09279835390946502,0.02158273381294964,5.883047844063792,11.764481707317074,22.23448275862069,3.702702702702702,1.0843373493975905,0.3304178814382896,0.38461538461538464,0.43795620437956206
80.0,0.0,0.0,0.0,54.079,90.0,9.1942,164.0,98.0,13.94,169.4,80.0,7.62,9.5,4.0,2.57,3.0,no,33.3242,272.0,396.97900000000004,0.08394449076651408,0.08394449076651408,0.014705882352941176,5.881860303234648,11.764705882352942,22.230971128608925,3.6964980544747084,1.6642319569518667,0.5975609756097561,0.47225501770956313,0.42105263157894735
106.0,0.0,0.0,0.0,235.2,121.0,39.98,220.6,87.0,18.75,236.3,91.0,10.63,11.8,4.0,3.19,1.0,no,72.55,303.0,703.8999999999999,0.10306861770137805,0.10306861770137805,0.013201320132013201,5.882941470735368,11.765333333333333,22.229539040451552,3.699059561128527,0.5144557823129252,0.3943789664551224,0.38510368176047394,0.3389830508474576
145.0,0.0,0.0,0.0,224.2,89.0,38.11,314.9,121.0,26.77,182.9,121.0,8.23,16.1,3.0,4.35,1.0,yes,77.46,334.0,738.0999999999999,0.10494512938626203,0.10494512938626203,0.008982035928143712,5.882970348989766,11.76316772506537,22.223572296476306,3.701149425287357,0.3969669937555754,0.38424896792632585,0.661563696008748,0.18633540372670807
100.0,0.0,0.0,0.0,78.7,98.0,13.38,225.6,102.0,19.18,150.4,106.0,6.77,14.0,8.0,3.78,0.0,no,43.11,314.0,468.70000000000005,0.09197781096650308,0.09197781096650308,0.025477707006369428,5.881913303437967,11.762252346193952,22.21565731166913,3.7037037037037037,1.2452350698856416,0.4521276595744681,0.7047872340425532,0.5714285714285714
21.0,0.0,0.0,0.0,244.7,81.0,41.6,168.0,117.0,14.28,281.5,87.0,12.67,6.6,1.0,1.78,1.0,no,70.33,286.0,700.8000000000001,0.10035673515981734,0.10035673515981734,0.0034965034965034965,5.882211538461538,11.764705882352942,22.217837411207576,3.7078651685393256,0.3310175725378014,0.6964285714285714,0.30905861456483125,0.15151515151515152
151.0,0.0,0.0,0.0,178.7,116.0,30.38,292.1,138.0,24.83,265.9,101.0,11.97,9.8,4.0,2.65,0.0,no,69.83,359.0,746.5,0.09354320160750167,0.09354320160750167,0.011142061281337047,5.882159315339039,11.76399516713653,22.213868003341684,3.6981132075471703,0.6491326245103526,0.4724409448818897,0.3798420458819105,0.4081632653061224
142.0,0.0,1.0,30.0,154.0,75.0,26.18,165.8,97.0,14.09,270.0,83.0,12.15,10.8,5.0,2.92,1.0,no,55.339999999999996,260.0,600.5999999999999,0.09214119214119215,0.09214119214119215,0.019230769230769232,5.882352941176471,11.767210787792761,22.22222222222222,3.6986301369863015,0.487012987012987,0.5850422195416164,0.3074074074074074,0.4629629629629629
102.0,0.0,0.0,0.0,123.1,106.0,20.93,182.0,102.0,15.47,244.6,75.0,11.01,12.6,7.0,3.4,2.0,no,50.809999999999995,290.0,562.3000000000001,0.09036101725057796,0.09036101725057796,0.02413793103448276,5.881509794553272,11.76470588235294,22.216167120799273,3.7058823529411766,0.8610885458976443,0.5604395604395604,0.30662305805396567,0.5555555555555556
137.0,0.0,0.0,0.0,215.9,76.0,36.7,145.4,118.0,12.36,186.9,129.0,8.41,12.1,4.0,3.27,1.0,no,60.74,327.0,560.3000000000001,0.10840621095841513,0.10840621095841513,0.012232415902140673,5.882833787465939,11.763754045307444,22.223543400713435,3.7003058103975532,0.35201482167670217,0.811554332874828,0.6902086677367576,0.3305785123966942
54.0,0.0,0.0,0.0,210.5,102.0,35.79,204.5,83.0,17.38,127.8,56.0,5.75,8.5,5.0,2.3,1.0,no,61.22,246.0,551.3,0.11104661708688555,0.11104661708688555,0.02032520325203252,5.881531153953619,11.766398158803224,22.226086956521737,3.695652173913044,0.4845605700712589,0.4058679706601467,0.4381846635367762,0.5882352941176471
88.0,0.0,0.0,0.0,142.2,107.0,24.17,262.4,84.0,22.3,139.2,99.0,6.26,10.1,5.0,2.73,1.0,no,55.459999999999994,295.0,553.9,0.10012637660227477,0.10012637660227477,0.01694915254237288,5.883326437732726,11.766816143497756,22.236421725239616,3.6996336996336994,0.7524613220815753,0.3201219512195122,0.7112068965517242,0.49504950495049505
69.0,0.0,0.0,0.0,244.8,76.0,41.62,77.2,100.0,6.56,222.8,102.0,10.03,10.0,3.0,2.7,0.0,no,60.910000000000004,281.0,554.8,0.10978731074260996,0.10978731074260996,0.010676156583629894,5.881787602114369,11.76829268292683,22.213359920239284,3.7037037037037033,0.3104575163398693,1.2953367875647668,0.4578096947935368,0.3
142.0,0.0,0.0,0.0,243.4,76.0,41.38,161.4,102.0,13.72,120.5,105.0,5.42,10.0,5.0,2.7,4.0,no,63.220000000000006,288.0,535.3,0.11810199887913322,0.11810199887913322,0.017361111111111112,5.882068632189463,11.763848396501457,22.232472324723247,3.7037037037037033,0.31224322103533275,0.6319702602230483,0.8713692946058091,0.5
73.0,0.0,0.0,0.0,159.0,123.0,27.03,233.3,95.0,19.83,178.9,150.0,8.05,15.2,3.0,4.1,2.0,no,59.01,371.0,586.4000000000001,0.10063096862210094,0.10063096862210094,0.008086253369272238,5.88235294117647,11.765002521432175,22.22360248447205,3.707317073170732,0.7735849056603774,0.4072010287183883,0.8384572386808272,0.19736842105263158
106.0,0.0,1.0,30.0,220.1,105.0,37.42,222.2,109.0,18.89,158.4,96.0,7.13,13.1,8.0,3.54,0.0,no,66.98,318.0,613.8,0.10912349299446075,0.10912349299446075,0.025157232704402517,5.881881346873329,11.762837480148226,22.21598877980365,3.700564971751412,0.4770558836892322,0.49054905490549056,0.6060606060606061,0.6106870229007634
60.0,0.0,0.0,0.0,221.1,106.0,37.59,178.6,51.0,15.18,202.7,90.0,9.12,7.4,3.0,2.0,1.0,no,63.89,250.0,609.8,0.10477205641193835,0.10477205641193835,0.012,5.881883479648842,11.765480895915678,22.225877192982455,3.7,0.47942107643600185,0.2855543113101904,0.4440059200789344,0.4054054054054054
141.0,0.0,1.0,28.0,206.9,126.0,35.17,264.4,126.0,22.47,171.8,124.0,7.73,9.3,11.0,2.51,2.0,no,67.88000000000001,387.0,652.3999999999999,0.10404659717964443,0.10404659717964443,0.028423772609819122,5.882854705715098,11.766800178015131,22.22509702457956,3.7051792828685266,0.6089898501691638,0.4765506807866869,0.7217694994179278,1.182795698924731
93.0,0.0,0.0,0.0,239.8,70.0,40.77,251.8,99.0,21.4,168.6,112.0,7.59,10.9,10.0,2.94,1.0,no,72.7,291.0,671.1,0.10832960810609447,0.10832960810609447,0.03436426116838488,5.881775815550649,11.766355140186917,22.213438735177867,3.7074829931972793,0.2919099249374479,0.3931691818903892,0.66429418742586,0.9174311926605504
201.0,0.0,0.0,0.0,165.6,104.0,28.15,195.9,115.0,16.65,118.3,77.0,5.32,11.8,3.0,3.19,1.0,no,53.309999999999995,299.0,491.6,0.10844182262001625,0.10844182262001625,0.010033444816053512,5.8827708703374775,11.765765765765767,22.236842105263158,3.699059561128527,0.6280193236714976,0.587034201123022,0.650887573964497,0.2542372881355932
105.0,0.0,0.0,0.0,206.2,84.0,35.05,256.4,138.0,21.79,117.1,91.0,5.27,9.0,3.0,2.43,1.0,no,64.54,316.0,588.6999999999999,0.10963139120095128,0.10963139120095128,0.00949367088607595,5.883024251069901,11.766865534648922,22.220113851992412,3.7037037037037033,0.4073714839961203,0.5382215288611545,0.7771135781383434,0.3333333333333333
40.0,0.0,1.0,41.0,148.1,74.0,25.18,169.5,88.0,14.41,214.1,102.0,9.63,6.2,5.0,1.67,2.0,no,50.89000000000001,269.0,537.9000000000001,0.09460866332031977,0.09460866332031977,0.01858736059479554,5.881652104845115,11.76266481609993,22.232606438213914,3.7125748502994016,0.49966239027684,0.5191740412979351,0.47641289117234936,0.8064516129032258
74.0,0.0,0.0,0.0,165.3,120.0,28.1,198.5,106.0,16.87,208.5,102.0,9.38,9.8,3.0,2.65,1.0,no,57.0,331.0,582.0999999999999,0.09792131936093457,0.09792131936093457,0.00906344410876133,5.882562277580071,11.766449318316537,22.228144989339018,3.6981132075471703,0.7259528130671505,0.5340050377833753,0.4892086330935252,0.3061224489795918
37.0,0.0,0.0,0.0,271.7,112.0,46.19,155.1,96.0,13.18,199.5,97.0,8.98,6.6,4.0,1.78,3.0,no,70.13,309.0,632.9,0.1108073945331016,0.1108073945331016,0.012944983818770227,5.882225589954536,11.767830045523521,22.216035634743875,3.7078651685393256,0.41221935958778066,0.6189555125725339,0.48621553884711777,0.6060606060606061
100.0,0.0,0.0,0.0,278.0,76.0,47.26,176.7,74.0,15.02,219.5,126.0,9.88,8.3,4.0,2.24,0.0,yes,74.39999999999999,280.0,682.5,0.109010989010989,0.109010989010989,0.014285714285714285,5.882352941176471,11.764314247669773,22.2165991902834,3.705357142857143,0.2733812949640288,0.4187889077532541,0.5740318906605922,0.48192771084337344
52.0,0.0,1.0,32.0,130.1,68.0,22.12,247.2,77.0,21.01,289.4,87.0,13.02,13.5,5.0,3.65,2.0,no,59.800000000000004,237.0,680.1999999999999,0.08791531902381654,0.08791531902381654,0.02109704641350211,5.881555153707052,11.765825797239408,22.227342549923193,3.6986301369863015,0.5226748654880861,0.31148867313915857,0.3006219765031099,0.37037037037037035
27.0,0.0,0.0,0.0,227.4,67.0,38.66,248.0,115.0,21.08,79.3,109.0,3.57,7.8,6.0,2.11,1.0,no,65.42,297.0,562.4999999999999,0.11630222222222225,0.11630222222222225,0.020202020202020204,5.882048629073979,11.764705882352942,22.212885154061624,3.6966824644549763,0.29463500439753737,0.4637096774193548,1.3745271122320304,0.7692307692307693
70.0,0.0,0.0,0.0,126.3,99.0,21.47,141.6,106.0,12.04,255.9,96.0,11.52,9.6,2.0,2.59,0.0,no,47.620000000000005,303.0,533.4,0.08927634045744283,0.08927634045744283,0.006600660066006601,5.882626921285515,11.760797342192692,22.213541666666668,3.7065637065637067,0.7838479809976248,0.748587570621469,0.37514654161781946,0.20833333333333334
63.0,0.0,0.0,0.0,204.0,119.0,34.68,161.7,90.0,13.74,202.6,113.0,9.12,9.4,4.0,2.54,3.0,no,60.08,326.0,577.6999999999999,0.10399861519819976,0.10399861519819976,0.012269938650306749,5.882352941176471,11.768558951965064,22.214912280701757,3.7007874015748032,0.5833333333333334,0.5565862708719852,0.5577492596248766,0.425531914893617
89.0,0.0,0.0,0.0,179.7,128.0,30.55,299.8,92.0,25.48,185.3,120.0,8.34,7.6,3.0,2.05,1.0,no,66.42,343.0,672.4,0.09878048780487805,0.09878048780487805,0.008746355685131196,5.88216039279869,11.766091051805338,22.21822541966427,3.707317073170732,0.7122982749026155,0.3068712474983322,0.6475984889368591,0.39473684210526316
121.0,0.0,0.0,0.0,217.3,79.0,36.94,218.0,106.0,18.53,166.5,69.0,7.49,11.5,7.0,3.11,1.0,no,66.07000000000001,261.0,613.3,0.10772868090657103,0.10772868090657103,0.02681992337164751,5.882512181916622,11.76470588235294,22.229639519359147,3.6977491961414795,0.36355269213069485,0.48623853211009177,0.4144144144144144,0.6086956521739131
120.0,0.0,0.0,0.0,177.2,88.0,30.12,270.4,99.0,22.98,231.5,90.0,10.42,14.0,2.0,3.78,2.0,no,67.3,279.0,693.0999999999999,0.09709998557206753,0.09709998557206753,0.007168458781362007,5.8831341301460816,11.76675369886858,22.2168905950096,3.7037037037037037,0.49661399548532736,0.3661242603550296,0.38876889848812096,0.14285714285714285
16.0,0.0,0.0,0.0,161.9,100.0,27.52,230.1,138.0,19.56,148.8,78.0,6.7,10.2,11.0,2.75,3.0,no,56.53,327.0,551.0,0.10259528130671507,0.10259528130671507,0.03363914373088685,5.882994186046512,11.763803680981596,22.208955223880597,3.709090909090909,0.6176652254478072,0.5997392438070405,0.5241935483870968,1.0784313725490198
82.0,0.0,0.0,0.0,300.3,109.0,51.05,181.0,100.0,15.39,270.1,73.0,12.15,11.7,4.0,3.16,0.0,yes,81.75,286.0,763.1000000000001,0.10712881666885073,0.10712881666885073,0.013986013986013986,5.882468168462292,11.760883690708251,22.23045267489712,3.70253164556962,0.36297036297036295,0.5524861878453039,0.27027027027027023,0.3418803418803419
43.0,1.0,0.0,0.0,160.5,92.0,27.29,235.8,121.0,20.04,111.8,95.0,5.03,13.8,5.0,3.73,1.0,yes,56.089999999999996,313.0,521.9,0.10747269591875838,0.10747269591875838,0.01597444089456869,5.881275192378161,11.766467065868264,22.226640159045726,3.699731903485255,0.573208722741433,0.5131467345207803,0.8497316636851521,0.36231884057971014
125.0,0.0,0.0,0.0,126.7,108.0,21.54,206.0,90.0,17.51,247.8,114.0,11.15,13.3,7.0,3.59,1.0,no,53.78999999999999,319.0,593.8,0.09058605591108117,0.09058605591108117,0.0219435736677116,5.882079851439183,11.76470588235294,22.22421524663677,3.7047353760445687,0.8524072612470402,0.4368932038834951,0.46004842615012104,0.5263157894736842
160.0,0.0,0.0,0.0,166.8,109.0,28.36,236.0,117.0,20.06,307.6,77.0,13.84,9.3,1.0,2.51,1.0,no,64.77000000000001,304.0,719.7,0.08999583159649854,0.08999583159649854,0.003289473684210526,5.881523272214387,11.764705882352942,22.225433526011564,3.7051792828685266,0.6534772182254196,0.4957627118644068,0.25032509752925874,0.1075268817204301
117.0,0.0,0.0,0.0,181.5,95.0,30.86,205.1,88.0,17.43,204.0,82.0,9.18,14.7,9.0,3.97,2.0,no,61.44,274.0,605.3000000000001,0.1015033867503717,0.1015033867503717,0.032846715328467155,5.881399870382372,11.76706827309237,22.22222222222222,3.7027707808564227,0.5234159779614325,0.42905899561189664,0.4019607843137255,0.6122448979591837
61.0,0.0,1.0,27.0,187.5,124.0,31.88,146.6,103.0,12.46,225.7,129.0,10.16,6.4,6.0,1.73,4.0,yes,56.23,362.0,566.1999999999999,0.09931119745672908,0.09931119745672908,0.016574585635359115,5.881430363864492,11.76565008025682,22.214566929133856,3.6994219653179194,0.6613333333333333,0.7025920873124147,0.5715551617190961,0.9375
98.0,0.0,0.0,0.0,211.9,65.0,36.02,224.6,95.0,19.09,233.0,81.0,10.49,9.9,3.0,2.67,2.0,no,68.27,244.0,679.4,0.1004857226964969,0.1004857226964969,0.012295081967213115,5.882842865074958,11.765322158198009,22.21163012392755,3.707865168539326,0.3067484662576687,0.42297417631344614,0.34763948497854075,0.30303030303030304
109.0,0.0,1.0,35.0,230.5,116.0,39.19,265.8,130.0,22.59,269.7,69.0,12.14,10.6,6.0,2.86,5.0,no,76.78,321.0,776.6,0.09886685552407933,0.09886685552407933,0.018691588785046728,5.881602449604491,11.766268260292165,22.215815485996703,3.7062937062937062,0.5032537960954447,0.4890895410082769,0.25583982202447164,0.5660377358490566
134.0,0.0,0.0,0.0,208.3,86.0,35.41,253.6,89.0,21.56,291.0,86.0,13.1,12.6,3.0,3.4,1.0,no,73.47,264.0,765.5,0.09597648595689091,0.09597648595689091,0.011363636363636364,5.882519062411749,11.76252319109462,22.213740458015266,3.7058823529411766,0.4128660585693711,0.3509463722397476,0.29553264604810997,0.2380952380952381
115.0,0.0,1.0,14.0,192.3,86.0,32.69,88.7,90.0,7.54,229.4,120.0,10.32,10.5,3.0,2.84,2.0,no,53.39,299.0,520.9,0.10249568055288924,0.10249568055288924,0.010033444816053512,5.882532884674213,11.76392572944297,22.228682170542637,3.6971830985915495,0.4472178887155486,1.0146561443066515,0.5231037489102005,0.2857142857142857
59.0,0.0,0.0,0.0,160.9,95.0,27.35,251.2,65.0,21.35,273.4,97.0,12.3,5.0,5.0,1.35,3.0,no,62.35,262.0,690.5,0.09029688631426502,0.09029688631426502,0.019083969465648856,5.882998171846435,11.765807962529273,22.22764227642276,3.7037037037037033,0.5904288377874456,0.2587579617834395,0.3547915142648135,1.0
86.0,0.0,1.0,26.0,141.3,120.0,24.02,134.6,98.0,11.44,195.9,94.0,8.82,13.3,5.0,3.59,1.0,no,47.870000000000005,317.0,485.09999999999997,0.09868068439497013,0.09868068439497013,0.015772870662460567,5.882597835137386,11.765734265734265,22.210884353741495,3.7047353760445687,0.8492569002123141,0.7280832095096583,0.47983665135273096,0.37593984962406013
101.0,0.0,1.0,28.0,105.9,132.0,18.0,231.7,107.0,19.69,281.3,120.0,12.66,10.7,5.0,2.89,1.0,no,53.239999999999995,364.0,629.6000000000001,0.08456162642947901,0.08456162642947901,0.013736263736263736,5.883333333333334,11.767394616556626,22.21958925750395,3.702422145328719,1.246458923512748,0.46180405697022014,0.4265908282971916,0.4672897196261683
116.0,1.0,0.0,0.0,215.4,104.0,36.62,204.8,79.0,17.41,278.5,109.0,12.53,12.6,5.0,3.4,3.0,no,69.96000000000001,297.0,711.3000000000001,0.09835512442007592,0.09835512442007592,0.016835016835016835,5.882031676679411,11.763354394026422,22.22665602553871,3.7058823529411766,0.48282265552460535,0.3857421875,0.39138240574506283,0.39682539682539686
144.0,0.0,1.0,26.0,177.1,94.0,30.11,206.0,85.0,17.51,254.8,95.0,11.47,6.6,2.0,1.78,2.0,no,60.870000000000005,276.0,644.5000000000001,0.09444530643910007,0.09444530643910007,0.007246376811594203,5.881766854865493,11.76470588235294,22.214472537053183,3.7078651685393256,0.5307735742518351,0.41262135922330095,0.3728414442700157,0.30303030303030304
180.0,0.0,0.0,0.0,143.5,121.0,24.4,189.3,111.0,16.09,174.9,82.0,7.87,8.8,5.0,2.38,3.0,no,50.739999999999995,319.0,516.5,0.0982381413359148,0.0982381413359148,0.01567398119122257,5.881147540983607,11.765071472964575,22.223634053367217,3.6974789915966393,0.8432055749128919,0.5863708399366085,0.4688393367638651,0.5681818181818181
86.0,0.0,0.0,0.0,226.3,88.0,38.47,223.0,107.0,18.96,255.6,92.0,11.5,13.0,3.0,3.51,4.0,no,72.44000000000001,290.0,717.9,0.10090541858197523,0.10090541858197523,0.010344827586206896,5.882505848713284,11.761603375527425,22.226086956521737,3.7037037037037037,0.38886433937251436,0.4798206278026906,0.35993740219092335,0.23076923076923078
105.0,0.0,0.0,0.0,251.6,88.0,42.77,175.1,103.0,14.88,184.4,112.0,8.3,5.4,5.0,1.46,1.0,no,67.41,308.0,616.5,0.10934306569343065,0.10934306569343065,0.016233766233766232,5.8826280102875845,11.767473118279568,22.216867469879517,3.6986301369863015,0.3497615262321145,0.5882352941176471,0.6073752711496746,0.9259259259259258
